stratum	z2,z3,z4,z5,z6,z7,z8	n_nonsingular	n_zero_disc	n_split_distinct	n_good	n_good_lambda1	n_good_conjugate	n_onepoint	exh_split9	exh_deg8
rank1-offgraph	0,0,0,23,1,10,25	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,23,1,11,1	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,23,1,11,10	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,23,1,11,22	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,23,1,11,23	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,23,1,12,0	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,23,1,12,2	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,23,1,12,17	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,23,1,12,26	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,23,1,13,4	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,23,1,13,5	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,23,1,13,10	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,23,1,13,19	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,23,1,14,6	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,23,1,14,8	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,23,1,14,14	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,23,1,14,23	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,23,1,15,0	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,23,1,15,1	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,23,1,15,15	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,23,1,15,24	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,23,1,16,0	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,23,1,16,2	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,23,1,16,17	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,23,1,16,26	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,23,1,17,0	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,23,1,17,1	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,23,1,17,15	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,23,1,17,24	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,23,1,18,0	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,23,1,18,1	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,23,1,18,15	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,23,1,18,24	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,23,1,19,5	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,23,1,19,14	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,23,1,19,24	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,23,1,19,26	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,23,1,20,0	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,23,1,20,12	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,23,1,20,13	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,23,1,20,18	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,23,1,21,3	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,23,1,21,15	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,23,1,21,16	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,23,1,21,21	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,23,1,22,0	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,23,1,22,2	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,23,1,22,17	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,23,1,22,26	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,23,1,23,0	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,23,1,23,9	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,23,1,23,21	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,23,1,23,22	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,23,1,24,0	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,23,1,24,12	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,23,1,24,13	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,23,1,24,18	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,23,1,25,3	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,23,1,25,5	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,23,1,25,11	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,23,1,25,20	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,23,1,26,0	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,23,1,26,9	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,23,1,26,21	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,23,1,26,22	1104	0	1104	1104	276	828	0	8643	2299
rank1-graph	0,0,0,24,0,1,0	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,24,0,1,3	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,24,0,1,6	1104	0	1104	1104	276	828	0	10575	2771
rank1-graph	0,0,0,24,0,1,11	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,24,0,1,14	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,24,0,1,17	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,24,0,1,19	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,24,0,1,22	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,24,0,1,25	1104	0	1104	1104	276	828	0	10575	2753
rank1-offgraph	0,0,0,24,1,0,14	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,24,1,0,17	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,24,1,0,21	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,24,1,0,26	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,24,1,1,0	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,24,1,1,7	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,24,1,1,18	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,24,1,1,24	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,24,1,2,0	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,24,1,2,3	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,24,1,2,10	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,24,1,2,12	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,24,1,3,9	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,24,1,3,12	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,24,1,3,19	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,24,1,3,21	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,24,1,4,2	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,24,1,4,4	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,24,1,4,19	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,24,1,4,22	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,24,1,5,1	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,24,1,5,4	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,24,1,5,11	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,24,1,5,13	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,24,1,6,1	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,24,1,6,7	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,24,1,6,10	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,24,1,6,17	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,24,1,7,14	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,24,1,7,17	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,24,1,7,21	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,24,1,7,26	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,24,1,8,0	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,24,1,8,5	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,24,1,8,20	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,24,1,8,23	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,24,1,9,5	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,24,1,9,8	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,24,1,9,12	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,24,1,9,17	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,24,1,10,0	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,24,1,10,6	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,24,1,10,9	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,24,1,10,16	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,24,1,11,0	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,24,1,11,3	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,24,1,11,10	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,24,1,11,12	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,24,1,12,2	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,24,1,12,8	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,24,1,12,11	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,24,1,12,15	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,24,1,13,0	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,24,1,13,6	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,24,1,13,9	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,24,1,13,16	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,24,1,14,0	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,24,1,14,6	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,24,1,14,9	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,24,1,14,16	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,24,1,15,0	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,24,1,15,5	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,24,1,15,20	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,24,1,15,23	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,24,1,16,0	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,24,1,16,7	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,24,1,16,18	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,24,1,16,24	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,24,1,17,4	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,24,1,17,6	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,24,1,17,21	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,24,1,17,24	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,24,1,18,11	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,24,1,18,14	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,24,1,18,18	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,24,1,18,23	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,24,1,19,3	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,24,1,19,6	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,24,1,19,13	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,24,1,19,15	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,24,1,20,0	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,24,1,20,7	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,24,1,20,18	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,24,1,20,24	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,24,1,21,10	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,24,1,21,13	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,24,1,21,20	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,24,1,21,22	1104	0	1104	1104	276	828	0	8643	2260
rank1-offgraph	0,0,0,24,1,22,2	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,24,1,22,5	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,24,1,22,9	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,24,1,22,14	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,24,1,23,0	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,24,1,23,5	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,24,1,23,20	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,24,1,23,23	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,24,1,24,0	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,24,1,24,3	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,24,1,24,10	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,24,1,24,12	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,24,1,25,1	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,24,1,25,8	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,24,1,25,19	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,24,1,25,25	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,24,1,26,13	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,24,1,26,16	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,24,1,26,23	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,24,1,26,25	1104	0	1104	1104	276	828	0	8643	2299
rank1-offgraph	0,0,0,25,1,0,6	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,25,1,0,19	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,25,1,0,24	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,25,1,0,26	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,25,1,1,0	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,25,1,1,2	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,25,1,1,4	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,25,1,1,9	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,25,1,2,13	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,25,1,2,14	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,25,1,2,15	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,25,1,2,23	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,25,1,3,0	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,25,1,3,18	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,25,1,3,20	1104	0	1104	1104	276	828	0	8501	2219
rank1-offgraph	0,0,0,25,1,3,22	1104	0	1104	1104	276	828	0	8643	2260
rank1-offgraph	0,0,0,25,1,4,0	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,25,1,4,2	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,25,1,4,4	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,25,1,4,9	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,25,1,5,10	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,25,1,5,11	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,25,1,5,12	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,25,1,5,20	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,25,1,6,12	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,25,1,6,14	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,25,1,6,16	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,25,1,6,21	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,25,1,7,0	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,25,1,7,18	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,25,1,7,20	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,25,1,7,22	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,25,1,8,0	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,25,1,8,7	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,25,1,8,8	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,25,1,8,17	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,25,1,9,1	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,25,1,9,2	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,25,1,9,3	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,25,1,9,11	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,25,1,10,4	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,25,1,10,5	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,25,1,10,6	1104	0	1104	1104	276	828	0	8643	2290
rank1-offgraph	0,0,0,25,1,10,14	1104	0	1104	1104	276	828	0	8501	2194
rank1-offgraph	0,0,0,25,1,11,2	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,25,1,11,6	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,25,1,11,7	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,25,1,11,16	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,25,1,12,0	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,25,1,12,1	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,25,1,12,5	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,25,1,12,10	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,25,1,13,0	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,25,1,13,1	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,25,1,13,5	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,25,1,13,10	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,25,1,14,0	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,25,1,14,2	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,25,1,14,4	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,25,1,14,9	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,25,1,15,0	1104	0	1104	1104	276	828	0	8501	2223
rank1-offgraph	0,0,0,25,1,15,18	1104	0	1104	1104	276	828	0	8501	2217
rank1-offgraph	0,0,0,25,1,15,20	1104	0	1104	1104	276	828	0	8501	2108
rank1-offgraph	0,0,0,25,1,15,22	1104	0	1104	1104	276	828	0	8643	2084
rank1-offgraph	0,0,0,25,1,16,6	1104	0	1104	1104	276	828	0	8501	2215
rank1-offgraph	0,0,0,25,1,16,19	1104	0	1104	1104	276	828	0	8643	2258
rank1-offgraph	0,0,0,25,1,16,24	1104	0	1104	1104	276	828	0	8501	2210
rank1-offgraph	0,0,0,25,1,16,26	1104	0	1104	1104	276	828	0	8501	2057
rank1-offgraph	0,0,0,25,1,17,5	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,25,1,17,22	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,25,1,17,23	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,25,1,17,24	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,25,1,18,0	1104	0	1104	1104	276	828	0	8501	2218
rank1-offgraph	0,0,0,25,1,18,1	1104	0	1104	1104	276	828	0	8501	2163
rank1-offgraph	0,0,0,25,1,18,5	1104	0	1104	1104	276	828	0	8643	2288
rank1-offgraph	0,0,0,25,1,18,10	1104	0	1104	1104	276	828	0	8501	2224
rank1-offgraph	0,0,0,25,1,19,4	1104	0	1104	1104	276	828	0	8501	2211
rank1-offgraph	0,0,0,25,1,19,21	1104	0	1104	1104	276	828	0	8501	2201
rank1-offgraph	0,0,0,25,1,19,22	1104	0	1104	1104	276	828	0	8501	2214
rank1-offgraph	0,0,0,25,1,19,26	1104	0	1104	1104	276	828	0	8643	2253
rank1-offgraph	0,0,0,25,1,20,10	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,25,1,20,15	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,25,1,20,17	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,25,1,20,24	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,25,1,21,0	1104	0	1104	1104	276	828	0	8643	2251
rank1-offgraph	0,0,0,25,1,21,7	1104	0	1104	1104	276	828	0	8501	2128
rank1-offgraph	0,0,0,25,1,21,8	1104	0	1104	1104	276	828	0	8501	1980
rank1-offgraph	0,0,0,25,1,21,17	1104	0	1104	1104	276	828	0	8501	2182
rank1-offgraph	0,0,0,25,1,22,8	1104	0	1104	1104	276	828	0	8501	2204
rank1-offgraph	0,0,0,25,1,22,18	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,25,1,22,25	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,25,1,22,26	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,25,1,23,11	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,25,1,23,15	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,25,1,23,16	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,25,1,23,25	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,25,1,24,3	1104	0	1104	1104	276	828	0	8501	2190
rank1-offgraph	0,0,0,25,1,24,21	1104	0	1104	1104	276	828	0	8501	2196
rank1-offgraph	0,0,0,25,1,24,23	1104	0	1104	1104	276	828	0	8501	2200
rank1-offgraph	0,0,0,25,1,24,25	1104	0	1104	1104	276	828	0	8643	2106
rank1-offgraph	0,0,0,25,1,25,9	1104	0	1104	1104	276	828	0	8501	2226
rank1-offgraph	0,0,0,25,1,25,11	1104	0	1104	1104	276	828	0	8501	2199
rank1-offgraph	0,0,0,25,1,25,13	1104	0	1104	1104	276	828	0	8643	2270
rank1-offgraph	0,0,0,25,1,25,18	1104	0	1104	1104	276	828	0	8501	2020
rank1-offgraph	0,0,0,25,1,26,0	1104	0	1104	1104	276	828	0	8643	2299
rank1-offgraph	0,0,0,25,1,26,7	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,25,1,26,8	1104	0	1104	1104	276	828	0	8501	2181
rank1-offgraph	0,0,0,25,1,26,17	1104	0	1104	1104	276	828	0	8501	2181
rank1-graph	0,0,0,26,0,1,0	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,26,0,1,1	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,26,0,1,2	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,26,0,1,12	1104	0	1104	1104	276	828	0	10575	2810
rank1-graph	0,0,0,26,0,1,13	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,26,0,1,14	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,26,0,1,24	1104	0	1104	1104	276	828	0	10575	2771
rank1-graph	0,0,0,26,0,1,25	1104	0	1104	1104	276	828	0	10575	2753
rank1-graph	0,0,0,26,0,1,26	1104	0	1104	1104	276	828	0	10575	2753
rank1-offgraph	0,0,0,26,1,0,7	1104	0	1104	1104	276	828	0	8501	2002
rank1-offgraph	0,0,0,26,1,0,8	1104	0	1104	1104	276	828	0	8643	2214
rank1-offgraph	0,0,0,26,1,0,10	1104	0	1104	1104	276	828	0	8501	2195
rank1-offgraph	0,0,0,26,1,0,26	1104	0	1104	1104	276	828	0	8501	2204
